timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
20219,164,0x6A,25.439293,-1.856830,-1.523032,-3.074790,-0.120035,-5.003597
20219,164,0x6B,7.564909,1.958525,-4.356134,-3.104264,-3.853491,-3.274849
20222,165,0x6A,25.233511,-2.612962,-1.470389,-3.049897,-0.071013,-5.003597
20222,165,0x6B,8.158329,1.685744,-3.964907,-3.164587,-3.846008,-3.315624
20224,166,0x6A,25.149761,-3.538985,-1.216750,-3.033251,-0.064599,-5.003597
20224,166,0x6B,8.695518,1.576870,-3.726821,-3.221245,-3.817602,-3.396105
20227,167,0x6A,25.264618,-4.707879,-0.766900,-3.018285,-0.063377,-5.003597
20227,167,0x6B,8.986245,1.355534,-3.249453,-3.275307,-3.783088,-3.466966
20229,168,0x6A,25.767109,-5.265406,-0.355334,-3.001028,-0.044593,-5.003597
20229,168,0x6B,9.501899,1.320838,-2.873780,-3.308599,-3.770413,-3.556763
20232,169,0x6A,25.969305,-5.644669,0.016750,-2.985451,-0.002291,-5.003597
20232,169,0x6B,9.930214,1.482354,-2.556731,-3.326772,-3.743077,-3.652058
20234,170,0x6A,26.086555,-5.788238,0.317049,-2.959489,0.029932,-5.003597
20234,170,0x6B,10.413565,1.573281,-2.512464,-3.340975,-3.720628,-3.743077
20237,171,0x6A,26.349762,-5.816952,0.735793,-2.914743,0.046273,-5.003597
20237,171,0x6B,31.293333,8.140383,-2.804389,-4.661513,-0.815047,-5.003597
20355,172,0x6A,39.182472,0.960718,5.346762,-5.003597,3.821420,-5.003597
20355,172,0x6B,32.108089,8.228917,-3.723232,-4.923116,-0.671341,-5.003597
20357,173,0x6A,39.182472,0.823131,5.517849,-5.003597,3.940844,-5.003597
20357,173,0x6B,32.897724,8.110473,-4.439882,-5.003597,-0.461051,-5.003597
20360,174,0x6A,39.182472,0.575474,5.483153,-5.003597,4.059810,-5.003597
20360,174,0x6B,33.198025,7.465607,-4.979464,-5.003597,-0.190895,-5.003597
20362,175,0x6A,39.182472,0.317049,5.174479,-5.003597,4.197255,-5.003597
20362,175,0x6B,33.710087,7.519445,-5.443672,-5.003597,0.082009,-5.003597
20365,176,0x6A,39.182472,0.078963,4.642076,-5.003597,4.342335,-5.003597
20365,176,0x6B,34.009186,7.190432,-6.492924,-5.003597,0.392786,-5.003597
20367,177,0x6A,39.182472,-0.541974,3.650251,-5.003597,4.462981,-5.003597
20367,177,0x6B,34.200615,5.905486,-6.508478,-5.003597,0.698830,-5.003597
20370,178,0x6A,39.182472,-0.873380,3.080759,-5.003597,4.657847,-5.003597
20370,178,0x6B,34.471004,4.991428,-7.692925,-5.003597,0.991282,-5.003597
20372,179,0x6A,39.182472,-1.284946,2.630909,-5.003597,4.787351,-5.003597
20372,179,0x6B,34.910088,3.891926,-7.872387,-5.003597,1.266782,-5.003597
20375,180,0x6A,39.182472,-1.591227,2.293520,-5.003597,4.922963,-5.003597
20375,180,0x6B,35.413773,2.730211,-8.094919,-5.003597,1.634828,-5.003597
20377,181,0x6A,39.182472,-1.963311,2.114059,-5.003597,5.001612,-4.991533
20377,181,0x6B,35.625538,2.581856,-8.073383,-5.003597,1.827709,-5.003597
20380,182,0x6A,39.182472,-2.328217,1.908276,-5.003597,5.003597,-4.926170
20380,182,0x6B,36.141190,2.050649,-7.867601,-5.003597,1.979814,-5.003597
20382,183,0x6A,39.182472,-2.592623,1.700100,-5.003597,5.003597,-4.838358
20382,183,0x6B,36.715473,2.011168,-7.746763,-5.003597,2.093893,-5.003597
20385,184,0x6A,39.182472,-2.921637,1.422533,-5.003597,5.003597,-4.777119
20385,184,0x6B,37.986057,1.341177,-6.978667,-5.003597,2.201406,-5.003597
20387,185,0x6A,39.182472,-3.613162,1.458425,-5.003597,5.003597,-4.712367
20387,185,0x6B,38.215771,1.244268,-6.317052,-5.003597,2.286927,-5.003597
20390,186,0x6A,39.182472,-4.090530,1.311267,-5.003597,5.003597,-4.579657
20390,186,0x6B,38.736210,1.281357,-6.120841,-5.003597,2.326786,-5.003597
20392,187,0x6A,39.182472,-4.448257,1.204786,-5.003597,5.003597,-4.490776
20392,187,0x6B,39.169308,0.973879,-5.833702,-5.003597,2.347097,-5.003597
20395,188,0x6A,39.182472,-4.661219,1.231107,-5.003597,5.003597,-4.407851
20395,188,0x6B,39.182472,1.026521,-5.757132,-5.003597,2.368783,-5.003597
20397,189,0x6A,39.182472,-4.661219,1.271785,-5.003597,5.003597,-4.304309
20397,189,0x6B,39.182472,0.996611,-5.456832,-5.003597,2.393523,-4.928308
20400,190,0x6A,39.182472,-4.491328,1.234697,-5.003597,5.003597,-4.169766
20400,190,0x6B,39.182472,1.782653,-5.541777,-5.003597,2.469881,-4.867374
20402,191,0x6A,39.182472,-4.231707,1.133002,-5.003597,5.003597,-4.034307
20402,191,0x6B,39.182472,2.608176,-5.663812,-5.003597,2.569299,-4.807815
20405,192,0x6A,39.182472,-3.863212,0.887737,-5.003597,5.003597,-3.896709
