timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
101701,59,0x6B,7.490731,-0.544367,5.997610,-0.091783,3.043483,3.432757
101703,60,0x6A,0.951147,-1.677369,-3.466003,1.105208,2.884658,5.003597
101703,60,0x6B,7.246663,0.289532,6.467799,-0.388968,2.950479,3.481016
101706,61,0x6A,0.821935,-1.436890,-3.553342,1.051299,2.820365,5.003597
101706,61,0x6B,7.692925,-4.354938,4.491328,-0.535423,2.922685,3.493080
101708,62,0x6A,0.757328,-1.121037,-3.645465,1.001055,2.705675,5.003597
101708,62,0x6B,7.404589,-6.161518,4.516453,-0.415999,2.979495,3.429245
101711,63,0x6A,0.655633,-0.869791,-3.793820,0.993420,2.610838,5.003597
101711,63,0x6B,6.325426,-1.720440,6.099305,-0.291383,3.019354,3.373351
101713,64,0x6A,0.754936,-0.454636,-3.927818,1.001666,2.511573,5.003597
101713,64,0x6B,6.187840,-2.947958,5.953343,-0.457385,2.936276,3.399618
101716,65,0x6A,0.830309,-0.045464,-4.011567,1.030530,2.425593,5.003597
101716,65,0x6B,6.585048,-6.521639,4.072584,-0.462883,2.922074,3.365409
101718,66,0x6A,0.989432,0.311067,-4.255635,1.075428,2.332894,5.003597
101718,66,0x6B,6.442675,-6.844669,3.793820,-0.325591,2.977968,3.281721
101721,67,0x6A,0.443869,0.582652,-4.374080,1.134071,2.240806,5.003597
101721,67,0x6B,6.081358,-6.563512,4.212564,-0.229227,3.015994,3.209791
101723,68,0x6A,0.739382,0.952343,-4.503293,1.195158,2.159867,5.003597
101723,68,0x6B,5.752346,-5.876772,4.878965,-0.189979,3.032182,3.152065
101726,69,0x6A,0.492921,1.810170,-4.673182,1.270752,2.101224,5.003597
101726,69,0x6B,5.452046,-5.087141,5.263013,-0.219759,3.015994,3.112206
101728,70,0x6A,0.514457,2.437090,-4.846663,1.346347,1.971109,5.003597
101728,70,0x6B,5.178068,-4.058227,5.420939,-0.313679,2.988658,3.083800
101731,71,0x6A,0.568295,3.037688,-5.044070,1.483028,1.890170,5.003597
101731,71,0x6B,5.077570,-3.095116,5.052445,-0.447764,2.956740,3.069598
101733,72,0x6A,0.591027,3.584448,-5.304888,1.575116,1.807703,5.003597
101733,72,0x6B,4.791627,-0.946361,6.034699,-0.666301,2.914591,3.082273
101736,73,0x6A,0.522832,4.205386,-5.620740,1.665219,1.735774,5.003597
101736,73,0x6B,4.960321,-0.320638,4.699504,-0.981508,2.823266,3.127783
